Date,Position,Trade Outcome,Entry Price,Exit Price,Points Gained,Exit Time
2017-10-04,Short,Closed End of Day,9902.15,9924.5,23.8,2017-10-04 15:15:00
2017-10-05,Short,Closed End of Day,9936.5,9887.1,49.4,2017-10-05 15:15:00
2017-10-06,Short,Closed End of Day,9958.6,9987.2,49.4,2017-10-06 15:15:00
2017-10-09,Short,Closed End of Day,10002.45,9987.95,14.5,2017-10-09 15:15:00
2017-10-10,Short,Closed End of Day,10009.75,10013.8,14.5,2017-10-10 15:15:00
2017-10-11,Short,Closed End of Day,10061.55,9970.1,91.45,2017-10-11 15:15:00
2017-10-12,Short,Closed End of Day,10012.5,10098.0,91.45,2017-10-12 15:15:00
2017-10-13,Short,Closed End of Day,10148.35,10161.75,91.45,2017-10-13 15:15:00
2017-10-16,Short,Closed End of Day,10229.45,10233.05,91.45,2017-10-16 15:15:00
2017-10-17,Short,Closed End of Day,10222.25,10238.35,91.45,2017-10-17 15:15:00
2017-10-18,Short,Closed End of Day,10198.05,10214.8,91.45,2017-10-18 15:15:00
2017-10-23,Short,Closed End of Day,10167.1,10191.3,91.45,2017-10-23 15:15:00
2017-10-24,Short,Closed End of Day,10230.5,10207.7,22.8,2017-10-24 15:15:00
2017-10-25,Short,Closed End of Day,10250.95,10293.75,22.8,2017-10-25 15:15:00
2017-10-26,Short,Closed End of Day,10285.4,10336.3,22.8,2017-10-26 15:15:00
2017-10-27,Short,Closed End of Day,10344.35,10319.2,25.15,2017-10-27 15:15:00
2017-10-30,Short,Closed End of Day,10373.6,10365.25,8.35,2017-10-30 15:15:00
2017-10-31,Short,Closed End of Day,10348.4,10340.0,8.4,2017-10-31 15:15:00
2017-11-01,Short,Closed End of Day,10432.7,10441.55,8.4,2017-11-01 15:15:00
2017-11-02,Short,Closed End of Day,10445.15,10425.45,19.7,2017-11-02 15:15:00
2017-11-03,Short,Closed End of Day,10427.35,10453.65,19.7,2017-11-03 15:15:00
2017-11-06,Short,Closed End of Day,10428.2,10435.8,19.7,2017-11-06 15:15:00
2017-11-07,Short,Closed End of Day,10432.2,10351.4,80.8,2017-11-07 15:15:00
2017-11-08,Short,Closed End of Day,10344.95,10313.8,31.15,2017-11-08 15:15:00
2017-11-09,Short,Closed End of Day,10349.1,10324.6,24.5,2017-11-09 15:15:00
2017-11-10,Short,Closed End of Day,10289.5,10334.4,24.5,2017-11-10 15:15:00
2017-11-13,Short,Closed End of Day,10281.2,10222.6,58.6,2017-11-13 15:15:00
2017-11-14,Short,Closed End of Day,10210.55,10181.65,28.9,2017-11-14 15:15:00
2017-11-15,Short,Closed End of Day,10166.7,10129.55,37.15,2017-11-15 15:15:00
2017-11-16,Short,Closed End of Day,10166.95,10231.45,37.15,2017-11-16 15:15:00
2017-11-17,Short,Closed End of Day,10322.05,10274.75,47.3,2017-11-17 15:15:00
2017-11-20,Short,Closed End of Day,10274.2,10297.05,47.3,2017-11-20 15:15:00
2017-11-21,Short,Closed End of Day,10334.9,10321.25,13.65,2017-11-21 15:15:00
2017-11-22,Short,Closed End of Day,10319.75,10346.85,13.65,2017-11-22 15:15:00
2017-11-23,Short,Closed End of Day,10359.85,10350.95,8.9,2017-11-23 15:15:00
2017-11-24,Short,Closed End of Day,10385.2,10393.3,8.9,2017-11-24 15:15:00
2017-11-27,Short,Closed End of Day,10361.6,10404.65,8.9,2017-11-27 15:15:00
2017-11-28,Short,Closed End of Day,10391.8,10363.8,28.0,2017-11-28 15:15:00
2017-11-29,Short,Closed End of Day,10373.1,10350.65,22.45,2017-11-29 15:15:00
2017-11-30,Short,Closed End of Day,10289.9,10229.45,60.45,2017-11-30 15:15:00
2017-12-01,Short,Closed End of Day,10248.15,10119.8,128.35,2017-12-01 15:15:00
2017-12-04,Short,Closed End of Day,10129.5,10137.9,128.35,2017-12-04 15:15:00
2017-12-05,Short,Closed End of Day,10092.55,10122.15,128.35,2017-12-05 15:15:00
2017-12-06,Short,Closed End of Day,10086.95,10039.65,47.3,2017-12-06 15:15:00
2017-12-07,Short,Closed End of Day,10088.5,10172.7,47.3,2017-12-07 15:15:00
2017-12-08,Short,Closed End of Day,10238.8,10267.85,47.3,2017-12-08 15:15:00
2017-12-11,Short,Closed End of Day,10311.4,10326.05,47.3,2017-12-11 15:15:00
2017-12-12,Short,Closed End of Day,10276.35,10241.75,34.6,2017-12-12 15:15:00
2017-12-13,Short,Closed End of Day,10226.75,10202.75,24.0,2017-12-13 15:15:00
2017-12-14,Short,Closed End of Day,10209.8,10258.85,24.0,2017-12-14 15:15:00
2017-12-15,Short,Closed End of Day,10360.3,10326.8,33.5,2017-12-15 15:15:00
2018-01-08,Short,Closed End of Day,10612.25,10617.85,33.5,2018-01-08 15:15:00
2018-01-09,Short,Closed End of Day,10627.2,10628.3,33.5,2018-01-09 15:15:00
2018-01-10,Short,Closed End of Day,10638.75,10625.4,13.35,2018-01-10 15:15:00
2018-01-11,Short,Closed End of Day,10624.55,10650.4,13.35,2018-01-11 15:15:00
2018-01-12,Short,Closed End of Day,10680.7,10667.3,13.4,2018-01-12 15:15:00
2018-01-15,Short,Closed End of Day,10745.5,10732.85,12.65,2018-01-15 15:15:00
2018-01-16,Short,Closed End of Day,10752.95,10711.15,41.8,2018-01-16 15:15:00
2018-01-17,Short,Closed End of Day,10717.0,10794.3,41.8,2018-01-17 15:15:00
2018-01-18,Short,Closed End of Day,10866.7,10822.1,44.6,2018-01-18 15:15:00
2018-01-19,Short,Closed End of Day,10850.8,10900.05,44.6,2018-01-19 15:15:00
2018-01-22,Short,Closed End of Day,10906.1,10958.75,44.6,2018-01-22 15:15:00
2018-01-23,Short,Closed End of Day,11045.65,11083.55,44.6,2018-01-23 15:15:00
2018-01-24,Short,Closed End of Day,11091.15,11084.65,6.5,2018-01-24 15:15:00
2018-01-25,Short,Closed End of Day,11081.45,11064.55,16.9,2018-01-25 15:15:00
2018-01-29,Short,Closed End of Day,11141.45,11124.7,16.75,2018-01-29 15:15:00
2018-01-30,Short,Closed End of Day,11056.85,11049.45,7.4,2018-01-30 15:15:00
2018-01-31,Short,Closed End of Day,11038.2,11030.7,7.5,2018-01-31 15:15:00
2018-02-01,Short,Closed End of Day,11074.5,11020.6,53.9,2018-02-01 15:15:00
2018-02-02,Short,Closed End of Day,10912.0,10737.5,174.5,2018-02-02 15:15:00
2018-02-05,Short,Closed End of Day,10673.55,10690.75,174.5,2018-02-05 15:15:00
2018-02-06,Short,SL Hit,10310.05,10410.05,-100.0,2018-02-06 09:30:00
2018-02-07,Short,Closed End of Day,10555.4,10459.5,95.9,2018-02-07 15:15:00
2018-02-08,Short,Closed End of Day,10554.9,10579.3,95.9,2018-02-08 15:15:00
2018-02-09,Short,Closed End of Day,10442.85,10466.8,95.9,2018-02-09 15:15:00
2018-02-12,Short,Closed End of Day,10505.55,10535.1,95.9,2018-02-12 15:15:00
2018-02-14,Short,Closed End of Day,10555.6,10459.8,95.8,2018-02-14 15:15:00
2018-02-15,Short,Closed End of Day,10572.3,10549.7,22.6,2018-02-15 15:15:00
2018-02-16,Short,Closed End of Day,10567.75,10451.85,115.9,2018-02-16 15:15:00
2018-02-19,Short,Closed End of Day,10396.5,10387.95,8.55,2018-02-19 15:15:00
2018-02-20,Short,Closed End of Day,10416.75,10357.65,59.1,2018-02-20 15:15:00
2018-02-21,Short,Closed End of Day,10366.45,10395.15,59.1,2018-02-21 15:15:00
2018-02-22,Short,Closed End of Day,10357.1,10377.8,59.1,2018-02-22 15:15:00
2018-02-23,Short,Closed End of Day,10415.9,10492.55,59.1,2018-02-23 15:15:00
2018-02-26,Short,Closed End of Day,10562.15,10576.7,59.1,2018-02-26 15:15:00
2018-02-27,Short,Closed End of Day,10571.55,10551.05,20.5,2018-02-27 15:15:00
2018-02-28,Short,Closed End of Day,10496.85,10487.95,8.9,2018-02-28 15:15:00
2018-03-01,Short,Closed End of Day,10481.7,10449.95,31.75,2018-03-01 15:15:00
2018-03-05,Short,Closed End of Day,10363.0,10357.3,5.7,2018-03-05 15:15:00
2018-03-06,Short,Closed End of Day,10411.05,10223.6,187.45,2018-03-06 15:15:00
2018-03-07,Short,Closed End of Day,10224.3,10163.55,60.75,2018-03-07 15:15:00
2018-03-08,Short,Closed End of Day,10178.75,10236.35,60.75,2018-03-08 15:15:00
2018-03-09,Short,Closed End of Day,10279.3,10229.8,49.5,2018-03-09 15:15:00
2018-03-12,Short,Closed End of Day,10333.5,10423.55,49.5,2018-03-12 15:15:00
2018-03-13,Short,Closed End of Day,10454.85,10425.2,29.65,2018-03-13 15:15:00
2018-03-14,Short,Closed End of Day,10384.65,10415.65,29.65,2018-03-14 15:15:00
2018-03-15,Short,Closed End of Day,10410.9,10352.25,58.65,2018-03-15 15:15:00
2018-03-16,Short,Closed End of Day,10305.8,10220.05,85.75,2018-03-16 15:15:00
2018-03-19,Short,Closed End of Day,10171.95,10093.95,78.0,2018-03-19 15:15:00
2018-03-20,Short,Closed End of Day,10118.55,10138.2,78.0,2018-03-20 15:15:00
2018-03-21,Short,Closed End of Day,10217.35,10154.95,62.4,2018-03-21 15:15:00
2018-03-22,Short,Closed End of Day,10186.75,10106.65,80.1,2018-03-22 15:15:00
2018-03-23,Short,Closed End of Day,9989.8,9986.8,3.0,2018-03-23 15:15:00
2018-03-26,Short,SL Hit,9972.9,10072.9,-100.0,2018-03-26 13:45:00
2018-03-27,Short,Closed End of Day,10162.7,10183.55,3.0,2018-03-27 15:15:00
2018-03-28,Short,Closed End of Day,10114.2,10121.25,3.0,2018-03-28 15:15:00
2018-04-02,Short,Closed End of Day,10139.45,10217.0,3.0,2018-04-02 15:15:00
2018-04-03,Short,Closed End of Day,10213.35,10244.4,3.0,2018-04-03 15:15:00
2018-04-04,Short,Closed End of Day,10263.75,10119.9,143.85,2018-04-04 15:15:00
2018-04-05,Short,Closed End of Day,10266.85,10327.65,143.85,2018-04-05 15:15:00
2018-04-06,Short,Closed End of Day,10322.2,10320.95,1.25,2018-04-06 15:15:00
2018-04-09,Short,Closed End of Day,10383.15,10373.35,9.8,2018-04-09 15:15:00
2018-04-10,Short,Closed End of Day,10415.85,10401.35,14.5,2018-04-10 15:15:00
2018-04-11,Short,Closed End of Day,10370.8,10414.05,14.5,2018-04-11 15:15:00
2018-04-12,Short,Closed End of Day,10424.35,10454.15,14.5,2018-04-12 15:15:00
2018-04-13,Short,Closed End of Day,10498.3,10483.7,14.6,2018-04-13 15:15:00
2018-04-16,Short,Closed End of Day,10467.0,10530.7,14.6,2018-04-16 15:15:00
2018-04-17,Short,Closed End of Day,10548.45,10547.55,0.9,2018-04-17 15:15:00
2018-04-18,Short,Closed End of Day,10558.9,10536.65,22.25,2018-04-18 15:15:00
2018-04-19,Short,Closed End of Day,10556.35,10568.1,22.25,2018-04-19 15:15:00
2018-04-20,Short,Closed End of Day,10546.4,10579.85,22.25,2018-04-20 15:15:00
2018-04-23,Short,Closed End of Day,10588.35,10582.8,5.55,2018-04-23 15:15:00
2018-04-24,Short,Closed End of Day,10598.8,10620.35,5.55,2018-04-24 15:15:00
2018-04-25,Short,Closed End of Day,10587.0,10564.55,22.45,2018-04-25 15:15:00
2018-04-26,Short,Closed End of Day,10587.65,10615.55,22.45,2018-04-26 15:15:00
2018-04-27,Short,Closed End of Day,10698.75,10694.7,4.05,2018-04-27 15:15:00
2018-04-30,Short,Closed End of Day,10740.85,10740.9,4.05,2018-04-30 15:15:00
2018-05-02,Short,Closed End of Day,10719.2,10716.8,2.4,2018-05-02 15:15:00
2018-05-03,Short,Closed End of Day,10677.65,10669.8,7.85,2018-05-03 15:15:00
2018-05-04,Short,Closed End of Day,10641.85,10614.85,27.0,2018-05-04 15:15:00
2018-05-07,Short,Closed End of Day,10644.05,10722.75,27.0,2018-05-07 15:15:00
2018-05-08,Short,Closed End of Day,10727.2,10714.3,12.9,2018-05-08 15:15:00
2018-05-09,Short,Closed End of Day,10713.9,10748.55,12.9,2018-05-09 15:15:00
2018-05-10,Short,Closed End of Day,10762.0,10710.35,51.65,2018-05-10 15:15:00
2018-05-11,Short,Closed End of Day,10744.65,10798.55,51.65,2018-05-11 15:15:00
2018-05-14,Short,Closed End of Day,10828.1,10797.1,31.0,2018-05-14 15:15:00
2018-05-15,Short,Closed End of Day,10925.05,10804.05,121.0,2018-05-15 15:15:00
2018-05-16,Short,Closed End of Day,10711.55,10742.75,121.0,2018-05-16 15:15:00
2018-05-17,Short,Closed End of Day,10722.1,10677.6,44.5,2018-05-17 15:15:00
2018-05-18,Short,Closed End of Day,10640.7,10604.45,36.25,2018-05-18 15:15:00
2018-05-21,Short,Closed End of Day,10576.2,10520.35,55.85,2018-05-21 15:15:00
2018-05-22,Short,Closed End of Day,10541.85,10543.25,55.85,2018-05-22 15:15:00
2018-05-23,Short,Closed End of Day,10489.75,10428.55,61.2,2018-05-23 15:15:00
2018-05-24,Short,Closed End of Day,10453.9,10533.35,61.2,2018-05-24 15:15:00
2018-05-25,Short,Closed End of Day,10557.5,10611.2,61.2,2018-05-25 15:15:00
2018-05-28,Short,Closed End of Day,10667.55,10683.1,61.2,2018-05-28 15:15:00
2018-05-29,Short,Closed End of Day,10688.45,10630.95,57.5,2018-05-29 15:15:00
2018-05-30,Short,Closed End of Day,10586.05,10616.7,57.5,2018-05-30 15:15:00
2018-05-31,Short,SL Hit,10625.75,10725.75,-100.0,2018-05-31 15:00:00
2018-06-01,Short,Closed End of Day,10753.55,10686.45,67.1,2018-06-01 15:15:00
2018-06-04,Short,Closed End of Day,10678.8,10624.55,54.25,2018-06-04 15:15:00
2018-06-05,Short,Closed End of Day,10599.55,10605.75,54.25,2018-06-05 15:15:00
2018-06-06,Short,Closed End of Day,10634.45,10687.85,54.25,2018-06-06 15:15:00
2018-06-07,Short,Closed End of Day,10764.75,10762.2,2.55,2018-06-07 15:15:00
2018-06-08,Short,Closed End of Day,10743.4,10759.35,2.55,2018-06-08 15:15:00
2018-06-11,Short,Closed End of Day,10825.3,10781.95,43.35,2018-06-11 15:15:00
2018-06-12,Short,Closed End of Day,10824.8,10852.35,43.35,2018-06-12 15:15:00
2018-06-13,Short,Closed End of Day,10857.5,10855.05,2.45,2018-06-13 15:15:00
2018-06-14,Short,Closed End of Day,10795.95,10810.1,2.45,2018-06-14 15:15:00
2018-06-15,Short,Closed End of Day,10822.25,10815.85,6.4,2018-06-15 15:15:00
2018-06-18,Short,Closed End of Day,10808.45,10795.05,13.4,2018-06-18 15:15:00
2018-06-19,Short,Closed End of Day,10760.25,10711.3,48.95,2018-06-19 15:15:00
2018-06-20,Short,Closed End of Day,10729.65,10773.3,48.95,2018-06-20 15:15:00
2018-06-21,Short,Closed End of Day,10776.05,10741.95,34.1,2018-06-21 15:15:00
2018-06-22,Short,SL Hit,10716.25,10816.25,-100.0,2018-06-22 15:00:00
2018-06-25,Short,Closed End of Day,10803.65,10758.25,45.4,2018-06-25 15:15:00
2018-06-26,Short,Closed End of Day,10762.05,10764.05,45.4,2018-06-26 15:15:00
2018-06-27,Short,Closed End of Day,10777.5,10667.45,110.05,2018-06-27 15:15:00
2018-06-28,Short,Closed End of Day,10662.7,10593.9,68.8,2018-06-28 15:15:00
2018-06-29,Short,Closed End of Day,10649.8,10711.4,68.8,2018-06-29 15:15:00
2018-07-02,Short,Closed End of Day,10652.9,10651.75,1.15,2018-07-02 15:15:00
2018-07-03,Short,Closed End of Day,10671.4,10707.85,1.15,2018-07-03 15:15:00
2018-07-04,Short,Closed End of Day,10686.9,10771.65,1.15,2018-07-04 15:15:00
2018-07-05,Short,Closed End of Day,10768.3,10753.4,14.9,2018-07-05 15:15:00
2018-07-06,Short,Closed End of Day,10780.8,10770.0,10.8,2018-07-06 15:15:00
2018-07-09,Short,Closed End of Day,10821.35,10851.05,10.8,2018-07-09 15:15:00
2018-07-10,Short,Closed End of Day,10915.6,10947.1,10.8,2018-07-10 15:15:00
2018-07-11,Short,Closed End of Day,10960.3,10942.2,18.1,2018-07-11 15:15:00
2018-07-12,Short,Closed End of Day,11029.05,11015.3,13.75,2018-07-12 15:15:00
2018-07-13,Short,Closed End of Day,11019.15,11021.95,13.75,2018-07-13 15:15:00
2018-07-16,Short,Closed End of Day,11003.25,10940.7,62.55,2018-07-16 15:15:00
2018-07-17,Short,Closed End of Day,10964.5,11015.15,62.55,2018-07-17 15:15:00
2018-07-18,Short,Closed End of Day,11055.3,10983.45,71.85,2018-07-18 15:15:00
2018-07-19,Short,Closed End of Day,10969.5,10967.2,2.3,2018-07-19 15:15:00
2018-07-20,Short,Closed End of Day,11006.7,11011.95,2.3,2018-07-20 15:15:00
2018-07-23,Short,Closed End of Day,11030.35,11079.05,2.3,2018-07-23 15:15:00
2018-07-24,Short,Closed End of Day,11130.75,11133.15,2.3,2018-07-24 15:15:00
2018-08-14,Short,Closed End of Day,11412.3,11433.7,2.3,2018-08-14 15:15:00
2018-08-16,Short,Closed End of Day,11434.3,11391.2,43.1,2018-08-16 15:15:00
2018-08-17,Short,Closed End of Day,11463.15,11465.55,43.1,2018-08-17 15:15:00
2018-08-20,Short,Closed End of Day,11541.0,11554.55,43.1,2018-08-20 15:15:00
2018-08-21,Short,Closed End of Day,11560.7,11571.25,43.1,2018-08-21 15:15:00
2018-08-23,Short,Closed End of Day,11557.1,11578.5,43.1,2018-08-23 15:15:00
2018-08-24,Short,Closed End of Day,11589.85,11556.3,33.55,2018-08-24 15:15:00
2018-08-27,Short,Closed End of Day,11656.3,11696.8,33.55,2018-08-27 15:15:00
2018-08-28,Short,Closed End of Day,11735.75,11743.75,33.55,2018-08-28 15:15:00
2018-08-29,Short,Closed End of Day,11734.0,11686.95,47.05,2018-08-29 15:15:00
2018-08-30,Short,Closed End of Day,11665.85,11679.55,47.05,2018-08-30 15:15:00
2018-08-31,Short,Closed End of Day,11702.9,11675.45,27.45,2018-08-31 15:15:00
2018-09-03,Short,Closed End of Day,11709.65,11571.05,138.6,2018-09-03 15:15:00
2018-09-04,Short,Closed End of Day,11565.55,11523.15,42.4,2018-09-04 15:15:00
2018-09-05,Short,Closed End of Day,11517.75,11471.3,46.45,2018-09-05 15:15:00
2018-09-06,Short,Closed End of Day,11488.6,11519.15,46.45,2018-09-06 15:15:00
2018-09-07,Short,Closed End of Day,11525.7,11586.05,46.45,2018-09-07 15:15:00
2018-09-10,Short,Closed End of Day,11508.8,11439.5,69.3,2018-09-10 15:15:00
2018-09-11,Short,Closed End of Day,11441.5,11282.0,159.5,2018-09-11 15:15:00
2018-09-12,Short,Closed End of Day,11285.85,11370.2,159.5,2018-09-12 15:15:00
2018-09-14,Short,Closed End of Day,11455.35,11510.75,159.5,2018-09-14 15:15:00
2018-09-17,Short,Closed End of Day,11419.1,11371.6,47.5,2018-09-17 15:15:00
2018-09-18,Short,Closed End of Day,11377.5,11282.25,95.25,2018-09-18 15:15:00
2018-09-19,Short,Closed End of Day,11300.55,11237.15,63.4,2018-09-19 15:15:00
2018-09-21,Short,Closed End of Day,11325.25,11160.55,164.7,2018-09-21 15:15:00
2018-09-24,Short,SL Hit,11044.6,11144.6,-100.0,2018-09-24 09:15:00
2018-09-25,Short,Closed End of Day,10983.8,11080.05,164.7,2018-09-25 15:15:00
2018-09-26,Short,Closed End of Day,11087.75,11047.05,40.7,2018-09-26 15:15:00
2018-09-27,Short,Closed End of Day,11051.5,10985.95,65.55,2018-09-27 15:15:00
2018-09-28,Short,Closed End of Day,10938.3,10931.75,6.55,2018-09-28 15:15:00
2018-10-01,Short,SL Hit,10883.4,10983.4,-100.0,2018-10-01 14:45:00
2018-10-03,Short,Closed End of Day,10942.15,10850.45,91.7,2018-10-03 15:15:00
2018-10-04,Short,Closed End of Day,10681.05,10552.7,128.35,2018-10-04 15:15:00
2018-10-05,Short,Closed End of Day,10477.0,10263.55,213.45,2018-10-05 15:15:00
2018-10-08,Short,Closed End of Day,10314.65,10352.75,213.45,2018-10-08 15:15:00
2018-10-09,Short,Closed End of Day,10356.3,10291.8,64.5,2018-10-09 15:15:00
2018-10-10,Short,Closed End of Day,10397.7,10462.7,64.5,2018-10-10 15:15:00
2018-10-11,Short,SL Hit,10188.1,10288.1,-100.0,2018-10-11 12:45:00
2018-10-12,Short,Closed End of Day,10441.95,10465.2,64.5,2018-10-12 15:15:00
2018-10-15,Short,Closed End of Day,10447.0,10517.7,64.5,2018-10-15 15:15:00
2018-10-16,Short,Closed End of Day,10588.7,10576.45,12.25,2018-10-16 15:15:00
2018-10-17,Short,Closed End of Day,10646.55,10458.45,188.1,2018-10-17 15:15:00
2018-10-19,Short,Closed End of Day,10361.9,10316.55,45.35,2018-10-19 15:15:00
2018-10-22,Short,Closed End of Day,10339.1,10252.55,86.55,2018-10-22 15:15:00
2018-10-23,Short,Closed End of Day,10197.8,10184.35,13.45,2018-10-23 15:15:00
2018-10-24,Short,Closed End of Day,10226.5,10239.9,13.45,2018-10-24 15:15:00
2018-10-25,Short,Closed End of Day,10133.55,10139.3,13.45,2018-10-25 15:15:00
2018-10-26,Short,Closed End of Day,10057.35,10012.65,44.7,2018-10-26 15:15:00
2018-10-29,Short,SL Hit,10076.05,10176.05,-100.0,2018-10-29 13:00:00
2018-10-30,Short,Closed End of Day,10270.6,10190.2,80.4,2018-10-30 15:15:00
2018-10-31,Short,SL Hit,10145.8,10245.8,-100.0,2018-10-31 12:30:00
2018-11-01,Short,Closed End of Day,10389.95,10381.15,8.8,2018-11-01 15:15:00
2018-11-02,Short,Closed End of Day,10529.6,10557.2,8.8,2018-11-02 15:15:00
2018-11-05,Short,Closed End of Day,10534.7,10526.15,8.55,2018-11-05 15:15:00
2018-11-06,Short,Closed End of Day,10565.1,10520.4,44.7,2018-11-06 15:15:00
2018-11-09,Short,Closed End of Day,10592.6,10581.55,11.05,2018-11-09 15:15:00
2018-11-12,Short,Closed End of Day,10593.25,10479.55,113.7,2018-11-12 15:15:00
2018-11-13,Short,SL Hit,10489.15,10589.15,-100.0,2018-11-13 15:00:00
2018-11-14,Short,Closed End of Day,10576.35,10568.15,8.2,2018-11-14 15:15:00
2018-11-15,Short,Closed End of Day,10578.0,10601.35,8.2,2018-11-15 15:15:00
2018-11-16,Short,Closed End of Day,10679.15,10680.85,8.2,2018-11-16 15:15:00
2018-11-19,Short,Closed End of Day,10709.6,10770.35,8.2,2018-11-19 15:15:00
2018-11-20,Short,Closed End of Day,10724.35,10647.55,76.8,2018-11-20 15:15:00
2018-11-21,Short,Closed End of Day,10602.65,10605.3,76.8,2018-11-21 15:15:00
2018-11-22,Short,Closed End of Day,10625.3,10522.3,103.0,2018-11-22 15:15:00
2018-11-26,Short,Closed End of Day,10540.45,10633.05,103.0,2018-11-26 15:15:00
2018-11-27,Short,Closed End of Day,10626.25,10685.25,103.0,2018-11-27 15:15:00
2018-11-28,Short,Closed End of Day,10736.2,10721.55,14.65,2018-11-28 15:15:00
2018-11-29,Short,Closed End of Day,10808.0,10875.85,14.65,2018-11-29 15:15:00
2018-11-30,Short,Closed End of Day,10897.5,10882.8,14.7,2018-11-30 15:15:00
2018-12-03,Short,Closed End of Day,10913.3,10889.8,23.5,2018-12-03 15:15:00
2018-12-04,Short,Closed End of Day,10861.15,10869.7,23.5,2018-12-04 15:15:00
2018-12-05,Short,Closed End of Day,10800.75,10790.35,10.4,2018-12-05 15:15:00
2018-12-06,Short,Closed End of Day,10662.15,10593.95,68.2,2018-12-06 15:15:00
2018-12-07,Short,Closed End of Day,10633.7,10702.2,68.2,2018-12-07 15:15:00
2018-12-10,Short,Closed End of Day,10496.2,10477.3,18.9,2018-12-10 15:15:00
2018-12-11,Short,SL Hit,10392.55,10492.55,-100.0,2018-12-11 11:15:00
2018-12-12,Short,SL Hit,10635.6,10735.6,-100.0,2018-12-12 15:15:00
2018-12-13,Short,Closed End of Day,10803.0,10788.5,14.5,2018-12-13 15:15:00
2018-12-14,Short,Closed End of Day,10810.2,10802.35,7.85,2018-12-14 15:15:00
2018-12-17,Short,Closed End of Day,10860.4,10885.05,7.85,2018-12-17 15:15:00
2018-12-18,Short,Closed End of Day,10834.15,10913.85,7.85,2018-12-18 15:15:00
2018-12-19,Short,Closed End of Day,10957.95,10961.2,7.85,2018-12-19 15:15:00
2018-12-20,Short,Closed End of Day,10921.3,10960.5,7.85,2018-12-20 15:15:00
2018-12-21,Short,Closed End of Day,10898.4,10754.85,143.55,2018-12-21 15:15:00
2018-12-24,Short,Closed End of Day,10725.4,10671.95,53.45,2018-12-24 15:15:00
2018-12-26,Short,SL Hit,10540.15,10640.15,-100.0,2018-12-26 13:15:00
2018-12-27,Short,Closed End of Day,10784.0,10774.5,9.5,2018-12-27 15:15:00
2018-12-28,Short,Closed End of Day,10878.95,10858.9,20.05,2018-12-28 15:15:00
2018-12-31,Short,Closed End of Day,10893.1,10861.85,31.25,2018-12-31 15:15:00
2019-01-01,Short,Closed End of Day,10826.4,10913.95,31.25,2019-01-01 15:15:00
2019-01-02,Short,Closed End of Day,10866.6,10781.9,84.7,2019-01-02 15:15:00
2019-01-03,Short,Closed End of Day,10806.55,10667.7,138.85,2019-01-03 15:15:00
2019-01-04,Short,Closed End of Day,10665.35,10730.7,138.85,2019-01-04 15:15:00
2019-01-07,Short,Closed End of Day,10815.35,10770.65,44.7,2019-01-07 15:15:00
2019-01-08,Short,Closed End of Day,10788.65,10788.6,0.05,2019-01-08 15:15:00
2019-01-09,Short,Closed End of Day,10857.2,10849.8,7.4,2019-01-09 15:15:00
2019-01-10,Short,Closed End of Day,10840.9,10815.75,25.15,2019-01-10 15:15:00
2019-01-11,Short,Closed End of Day,10823.7,10783.55,40.15,2019-01-11 15:15:00
2019-01-14,Short,Closed End of Day,10712.9,10741.05,40.15,2019-01-14 15:15:00
2019-01-15,Short,Closed End of Day,10821.6,10884.55,40.15,2019-01-15 15:15:00
2019-01-16,Short,Closed End of Day,10912.7,10888.6,24.1,2019-01-16 15:15:00
2019-01-17,Short,Closed End of Day,10915.05,10890.1,24.95,2019-01-17 15:15:00
2019-01-18,Short,Closed End of Day,10874.3,10907.35,24.95,2019-01-18 15:15:00
2019-01-21,Short,Closed End of Day,10971.25,10949.4,21.85,2019-01-21 15:15:00
2019-01-22,Short,Closed End of Day,10911.15,10917.45,21.85,2019-01-22 15:15:00
2019-01-23,Short,Closed End of Day,10919.25,10822.15,97.1,2019-01-23 15:15:00
2019-01-24,Short,Closed End of Day,10833.8,10858.95,97.1,2019-01-24 15:15:00
2019-01-25,Short,Closed End of Day,10920.75,10775.45,145.3,2019-01-25 15:15:00
2019-01-28,Short,Closed End of Day,10715.05,10675.8,39.25,2019-01-28 15:15:00
2019-01-29,Short,Closed End of Day,10648.5,10679.1,39.25,2019-01-29 15:15:00
2019-01-30,Short,Closed End of Day,10684.75,10640.25,44.5,2019-01-30 15:15:00
2019-01-31,Short,SL Hit,10693.0,10793.0,-100.0,2019-01-31 13:30:00
2019-02-01,Short,SL Hit,10872.25,10972.25,-100.0,2019-02-01 13:00:00
2019-02-04,Short,Closed End of Day,10856.25,10909.05,44.5,2019-02-04 15:15:00
2019-02-05,Short,Closed End of Day,10920.5,10935.65,44.5,2019-02-05 15:15:00
2019-02-06,Short,Closed End of Day,10992.8,11068.45,44.5,2019-02-06 15:15:00
2019-02-07,Short,Closed End of Day,11088.4,11054.4,34.0,2019-02-07 15:15:00
2019-02-08,Short,Closed End of Day,11012.55,10932.6,79.95,2019-02-08 15:15:00
2019-02-11,Short,Closed End of Day,10872.75,10899.9,79.95,2019-02-11 15:15:00
2019-02-12,Short,Closed End of Day,10873.85,10828.4,45.45,2019-02-12 15:15:00
2019-02-13,Short,Closed End of Day,10846.5,10774.25,72.25,2019-02-13 15:15:00
2019-02-14,Short,Closed End of Day,10746.25,10759.8,72.25,2019-02-14 15:15:00
