Date,Position,Trade Outcome,Entry Price,Exit Price,Points Gained,Exit Time
2022-05-02,Long,Closed End of Day,16984.95,17064.7,79.75,2022-05-02 15:15:00
2022-05-04,Long,SL Hit,17018.95,16918.95,-100.0,2022-05-04 11:15:00
2022-05-05,Long,SL Hit,16919.5,16819.5,-100.0,2022-05-05 09:15:00
2022-05-06,Long,Closed End of Day,16400.9,16438.25,37.35,2022-05-06 15:15:00
2022-05-09,Long,Closed End of Day,16237.25,16308.4,71.15,2022-05-09 15:15:00
2022-05-10,Long,Closed End of Day,16271.4,16207.75,71.15,2022-05-10 15:15:00
2022-05-11,Long,SL Hit,16153.1,16053.1,-100.0,2022-05-11 12:45:00
2022-05-12,Long,SL Hit,15874.35,15774.35,-100.0,2022-05-12 14:15:00
2022-05-13,Long,SL Hit,15892.8,15792.8,-100.0,2022-05-13 15:00:00
2022-05-16,Long,SL Hit,15943.8,15843.8,-100.0,2022-05-16 09:15:00
2022-05-17,Long,Closed End of Day,15986.25,16282.6,296.35,2022-05-17 15:15:00
2022-05-18,Long,SL Hit,16340.15,16240.15,-100.0,2022-05-18 12:30:00
2022-05-19,Long,SL Hit,15952.25,15852.25,-100.0,2022-05-19 12:30:00
2022-05-20,Long,SL Hit,16160.05,16060.05,-100.0,2022-05-20 09:15:00
2022-05-23,Long,SL Hit,16334.2,16234.2,-100.0,2022-05-23 09:15:00
2022-05-24,Long,Closed End of Day,16148.7,16139.5,296.35,2022-05-24 15:15:00
2022-05-25,Long,SL Hit,16134.2,16034.2,-100.0,2022-05-25 13:30:00
2022-05-26,Long,SL Hit,16021.05,15921.05,-100.0,2022-05-26 10:45:00
2022-05-27,Long,Closed End of Day,16280.2,16356.1,75.9,2022-05-27 15:15:00
2022-05-30,Long,SL Hit,16628.05,16528.05,-100.0,2022-05-30 09:15:00
2022-05-31,Long,Closed End of Day,16591.8,16578.25,75.9,2022-05-31 15:15:00
2022-06-01,Long,SL Hit,16584.05,16484.05,-100.0,2022-06-01 13:30:00
2022-06-02,Long,Closed End of Day,16536.0,16637.4,101.4,2022-06-02 15:15:00
2022-06-03,Long,SL Hit,16754.6,16654.6,-100.0,2022-06-03 14:15:00
2022-06-06,Long,Closed End of Day,16498.65,16563.65,65.0,2022-06-06 15:15:00
2022-06-07,Long,Closed End of Day,16427.9,16404.45,65.0,2022-06-07 15:15:00
2022-06-08,Long,Closed End of Day,16375.15,16335.4,65.0,2022-06-08 15:15:00
2022-06-09,Long,Closed End of Day,16306.7,16481.8,175.1,2022-06-09 15:15:00
2022-06-10,Long,Closed End of Day,16263.5,16191.45,175.1,2022-06-10 15:15:00
2022-06-13,Long,Closed End of Day,15777.65,15800.95,23.3,2022-06-13 15:15:00
2022-06-14,Long,Closed End of Day,15758.15,15741.95,23.3,2022-06-14 15:15:00
2022-06-15,Long,Closed End of Day,15744.4,15682.9,23.3,2022-06-15 15:15:00
2022-06-16,Long,SL Hit,15756.95,15656.95,-100.0,2022-06-16 11:15:00
2022-06-17,Long,SL Hit,15292.1,15192.1,-100.0,2022-06-17 09:30:00
2022-06-20,Long,SL Hit,15299.0,15199.0,-100.0,2022-06-20 09:30:00
2022-06-21,Long,SL Hit,15556.65,15456.65,-100.0,2022-06-21 09:15:00
2022-06-22,Long,Closed End of Day,15445.1,15401.1,23.3,2022-06-22 15:15:00
2022-06-23,Long,SL Hit,15592.95,15492.95,-100.0,2022-06-23 09:15:00
2022-06-24,Long,Closed End of Day,15688.45,15698.95,10.5,2022-06-24 15:15:00
2022-06-27,Long,Closed End of Day,15868.4,15836.1,10.5,2022-06-27 15:15:00
2022-06-28,Long,Closed End of Day,15718.35,15883.0,164.65,2022-06-28 15:15:00
2022-06-29,Long,Closed End of Day,15754.55,15783.35,28.8,2022-06-29 15:15:00
2022-06-30,Long,SL Hit,15836.1,15736.1,-100.0,2022-06-30 12:30:00
2022-07-01,Long,Closed End of Day,15555.05,15764.0,208.95,2022-07-01 15:15:00
2022-07-04,Long,Closed End of Day,15673.1,15829.15,156.05,2022-07-04 15:15:00
2022-07-05,Long,SL Hit,15970.75,15870.75,-100.0,2022-07-05 13:45:00
2022-07-06,Long,Closed End of Day,15880.05,16007.85,127.8,2022-07-06 15:15:00
2022-07-07,Long,Closed End of Day,16091.35,16136.85,45.5,2022-07-07 15:15:00
2022-07-08,Long,Closed End of Day,16196.45,16217.5,21.05,2022-07-08 15:15:00
2022-07-11,Long,Closed End of Day,16167.5,16199.05,31.55,2022-07-11 15:15:00
2022-07-12,Long,SL Hit,16142.2,16042.2,-100.0,2022-07-12 15:15:00
2022-07-13,Long,SL Hit,16129.25,16029.25,-100.0,2022-07-13 12:45:00
2022-07-14,Long,SL Hit,16048.5,15948.5,-100.0,2022-07-14 12:00:00
2022-07-15,Long,Closed End of Day,15989.95,16052.85,62.9,2022-07-15 15:15:00
2022-07-18,Long,Closed End of Day,16184.8,16281.4,96.6,2022-07-18 15:15:00
2022-07-19,Long,SL Hit,16294.9,16194.9,-100.0,2022-07-19 09:15:00
2022-07-20,Long,Closed End of Day,16542.45,16495.8,96.6,2022-07-20 15:15:00
2022-07-21,Long,Closed End of Day,16573.0,16609.8,36.8,2022-07-21 15:15:00
2022-07-22,Long,Closed End of Day,16629.0,16714.3,85.3,2022-07-22 15:15:00
2022-07-25,Long,Closed End of Day,16622.25,16610.05,85.3,2022-07-25 15:15:00
2022-07-26,Long,Closed End of Day,16512.05,16466.55,85.3,2022-07-26 15:15:00
2022-07-27,Long,Closed End of Day,16523.2,16642.75,119.55,2022-07-27 15:15:00
2022-07-28,Long,Closed End of Day,16819.95,16922.05,102.1,2022-07-28 15:15:00
2022-07-29,Long,Closed End of Day,17109.3,17157.95,48.65,2022-07-29 15:15:00
2022-08-01,Long,SL Hit,17272.95,17172.95,-100.0,2022-08-01 09:15:00
2022-08-02,Long,Closed End of Day,17226.3,17294.85,68.55,2022-08-02 15:15:00
2022-08-03,Long,Closed End of Day,17300.6,17392.9,92.3,2022-08-03 15:15:00
2022-08-04,Long,SL Hit,17434.3,17334.3,-100.0,2022-08-04 11:15:00
2022-08-05,Long,Closed End of Day,17432.05,17389.05,92.3,2022-08-05 15:15:00
2022-08-08,Long,Closed End of Day,17439.3,17527.85,88.55,2022-08-08 15:15:00
2022-08-10,Long,Closed End of Day,17502.95,17523.75,20.8,2022-08-10 15:15:00
2022-08-11,Long,Closed End of Day,17673.2,17638.65,20.8,2022-08-11 15:15:00
2022-08-12,Long,Closed End of Day,17678.3,17698.65,20.35,2022-08-12 15:15:00
2022-08-16,Long,Closed End of Day,17816.5,17828.3,11.8,2022-08-16 15:15:00
2022-08-17,Long,Closed End of Day,17909.6,17930.95,21.35,2022-08-17 15:15:00
2022-08-18,Long,Closed End of Day,17940.4,17964.45,24.05,2022-08-18 15:15:00
2022-08-19,Long,SL Hit,17962.8,17862.8,-100.0,2022-08-19 11:00:00
2022-08-22,Long,SL Hit,17580.25,17480.25,-100.0,2022-08-22 15:00:00
2022-08-23,Long,SL Hit,17517.0,17417.0,-100.0,2022-08-23 09:15:00
2022-08-24,Long,Closed End of Day,17564.8,17607.55,42.75,2022-08-24 15:15:00
2022-08-25,Long,SL Hit,17694.35,17594.35,-100.0,2022-08-25 14:45:00
2022-08-26,Long,SL Hit,17634.6,17534.6,-100.0,2022-08-26 15:00:00
2022-08-29,Long,SL Hit,17313.95,17213.95,-100.0,2022-08-29 09:15:00
2022-08-30,Long,Closed End of Day,17480.85,17744.2,263.35,2022-08-30 15:15:00
2022-09-01,Long,SL Hit,17660.75,17560.75,-100.0,2022-09-01 09:15:00
2022-09-02,Long,Closed End of Day,17496.55,17527.85,31.3,2022-09-02 15:15:00
2022-09-05,Long,SL Hit,17648.15,17548.15,-100.0,2022-09-05 09:15:00
2022-09-06,Long,Closed End of Day,17641.15,17651.6,10.45,2022-09-06 15:15:00
2022-09-07,Long,Closed End of Day,17579.0,17629.5,50.5,2022-09-07 15:15:00
2022-09-08,Long,Closed End of Day,17770.0,17800.1,30.1,2022-09-08 15:15:00
2022-09-09,Long,SL Hit,17894.3,17794.3,-100.0,2022-09-09 13:15:00
2022-09-12,Long,Closed End of Day,17967.1,17931.6,30.1,2022-09-12 15:15:00
2022-09-13,Long,Closed End of Day,18058.8,18066.5,7.7,2022-09-13 15:15:00
2022-09-14,Long,SL Hit,17913.5,17813.5,-100.0,2022-09-14 09:15:00
2022-09-15,Long,SL Hit,17971.55,17871.55,-100.0,2022-09-15 11:15:00
2022-09-16,Long,SL Hit,17666.35,17566.35,-100.0,2022-09-16 13:45:00
2022-09-19,Long,SL Hit,17625.4,17525.4,-100.0,2022-09-19 09:15:00
2022-09-20,Long,Closed End of Day,17855.3,17791.25,7.7,2022-09-20 15:15:00
2022-09-21,Long,SL Hit,17794.15,17694.15,-100.0,2022-09-21 12:00:00
2022-09-22,Long,SL Hit,17665.45,17565.45,-100.0,2022-09-22 11:45:00
2022-09-23,Long,SL Hit,17460.3,17360.3,-100.0,2022-09-23 14:00:00
2022-09-26,Long,Closed End of Day,17046.6,17027.85,7.7,2022-09-26 15:15:00
2022-09-27,Long,Closed End of Day,17033.25,17043.45,10.2,2022-09-27 15:15:00
2022-09-28,Long,SL Hit,16959.55,16859.55,-100.0,2022-09-28 09:15:00
2022-09-29,Long,SL Hit,16989.55,16889.55,-100.0,2022-09-29 11:45:00
2022-09-30,Long,SL Hit,16851.9,16751.9,-100.0,2022-09-30 09:15:00
2022-10-03,Long,SL Hit,16979.35,16879.35,-100.0,2022-10-03 14:45:00
2022-10-04,Long,Closed End of Day,17223.25,17277.45,54.2,2022-10-04 15:15:00
2022-10-06,Long,Closed End of Day,17401.25,17317.0,54.2,2022-10-06 15:15:00
2022-10-07,Long,Closed End of Day,17292.1,17316.15,24.05,2022-10-07 15:15:00
2022-10-10,Long,Closed End of Day,17085.9,17252.45,166.55,2022-10-10 15:15:00
2022-10-11,Long,SL Hit,17175.25,17075.25,-100.0,2022-10-11 14:30:00
